state,constituency,image,result,votes,margin,name,party
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/YRK-2024-3755.jpg,lost,1077,-984972,Y.R.KALLESHWARI,Samajwadi Janata Party(Karnataka)
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHOBH-2024-3777.jpg,lost,1280,-984769,SHOBHA,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KVN-2024-3543.jpg,lost,1365,-984684,K.V.NANJUNDASWAMY,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KMM-2024-20240404055725.jpg,lost,1720,-984329,K.M.MAHADEVA,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/DILIP-2024-3866.jpg,lost,1903,-984146,DILIP KUMAR I.S.,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/LAKSH-2024-2809.jpg,lost,2094,-983955,LAKSHMI SRIHARI.J.N.,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/UDAYA-2024-20240409121833.jpg,lost,2678,-983371,UDAYA SHANKAR.G,Prahar Janshakti Party
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SANTH-2024-2576.jpg,lost,3461,-982588,SANTHOSH M,Uttama Prajaakeeya Party
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GOVIN-2024-3096.jpg,lost,4631,-981418,GOVINDAIAH,Bahujan Samaj Party
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MVR-2024-3139.jpg,lost,726573,-259476,PROFESSOR M.V RAJEEV GOWDA,Indian National Congress
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHOBH-2024-20240403012731.jpg,won,986049,+ 259476,SHOBHA KARANDLAJE,Bharatiya Janata Party
Karnataka,Bangalore central,img/nota.jpg,,12126,-646789,NOTA,None of the Above
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/YALLA-2024-3298.jpg,lost,160,-658755,YALLAPPA.,Independent
Karnataka,Bangalore North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/HRN-2024-3687.jpg,lost,861,-985188,H.R.NATARAJ,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RUMAN-2024-4103.jpg,lost,171,-658744,RUMAN SHARIFFE,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SYEDA-2024-3457.jpg,lost,286,-658629,SYED ASIF BUKHARI,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MUKTH-2024-20240405071507.jpg,lost,314,-658601,MUKTHAR ALI KHAN,Karnataka Karmikara Paksha
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BKRIS-2024-3022.jpg,lost,327,-658588,B. KRISHNA PRASAD,"Proutist Bloc, India"
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MURUG-2024-4015.jpg,lost,378,-658537,WHITEFIELD MURUGESH .C,Republican Party of India (Karnataka)
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHABA-2024-2490.jpg,lost,429,-658486,C.M. SHABAZ KHAN,Young Star Empowerment Party
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VASAN-2024-2436.jpg,lost,439,-658476,VASANTH KUMAR ERAPPA,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/TRJAG-2024-3144.jpg,lost,460,-658455,T.R. JAGANNATHA RAO,Bharatiya Prajagala Kalyana Paksha
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KARTH-2024-4143.jpg,lost,601,-658314,KARTHIK. K,Voters Independent Party
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHEEL-2024-4033.jpg,lost,635,-658280,ABHAYA SHEELA.,Rashtriya Samaj Dal (R)
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MODIS-2024-2622.jpg,lost,695,-658220,MODI SAIFULLA,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/HPSHI-2024-2452.jpg,lost,707,-658208,H. P. SHIVAPRAKASH,Socialist Unity Centre Of India (COMMUNIST)
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/PRAKA-2024-20240408044615.jpg,lost,779,-658136,PRAKASH. K,Karnataka Rashtra Samithi
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/UMAV-2024-3014.jpg,lost,827,-658088,UMA. V.,Independent
Karnataka,Bangalore central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RANJI-2024-2720.jpg,lost,274,-658641,RANJITH VISHWA,Samajwadi Janata Party(Karnataka)
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ETUKA-2024-4411.jpg,won,730845,+ 98992,E. TUKARAM,Indian National Congress
Karnataka,Bangalore Rural,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ABHIS-2024-2676.jpg,lost,6202,-1072800,ABHISHEK K,Uttama Prajaakeeya Party
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VALMI-2024-4998.jpg,lost,5911,-724934,VALMIKI KRISHNAPPA,Bahujan Samaj Party
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KASHI-2024-5381.jpg,lost,1108,-712353,KASHINATH KALLAPPA KURANI,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/YASEE-2024-6294.jpg,lost,1281,-712180,YASIN SHIRAJUDDIN PATAKI,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SATTE-2024-6263.jpg,lost,1319,-712142,SATTEPPA DASHARATH KALELI,Bharatheeya Jawan Kisan Party
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VILAS-2024-4492.jpg,lost,4150,-709311,VILAS MANNUR,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/APPAS-2024-20240422071008.jpg,lost,4654,-708807,APPASAHEB SHRIPATI KURANE,Sarva Janata Party
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHREN-2024-6271.jpg,lost,5181,-708280,SHRENIK ANNASAHEB JANGATE,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SAMME-2024-4804.jpg,lost,5353,-708108,SAMMED SARADAR VARDHAMANE,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHAMB-2024-4401.jpg,lost,25466,-687995,KALLOLIKAR SHAMBHU KRISHNA,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ANNAS-2024-20240422071042.jpg,lost,622627,-90834,ANNASAHEB SHANKAR JOLLE,Bharatiya Janata Party
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/PRIYA-2024-5347.jpg,won,713461,+ 90834,PRIYANKA SATISH JARKIHOLI,Indian National Congress
Karnataka,Chikkballapur,img/nota.jpg,,6596,-816023,NOTA,None of the Above
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GNKOD-2024-3899.jpg,lost,401,-822218,G N. KODANDAREDDY,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/TVENK-2024-3724.jpg,lost,440,-822179,T VENKATA SIVUDU,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KVENK-2024-20240401045635.jpg,lost,474,-822145,K. VENKATESH,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/NASUR-2024-20240406014011.jpg,lost,583,-822036,NASURULLA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SANDE-2024-3848.jpg,lost,594,-822025,SANDESH.G,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/DCHI-2024-20240408104529.jpg,lost,619,-822000,D. CHINNAPPA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/CVLOK-2024-3685.jpg,lost,701,-821918,"C.V.  LOKESH GOWDA, B.E",Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/TRNAR-2024-3741.jpg,lost,762,-821857,T.R. NARAYANA RAO,Indian Labour Party (Ambedkar Phule)
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/NAGES-2024-20240408102900.jpg,lost,850,-821769,NAGESH. S,Digvijaya Bharatha Party
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RANGA-2024-3125.jpg,lost,857,-821762,DR. M.R. RANGANATHA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GSUBR-2024-20240406044012.jpg,lost,872,-821747,G SUBRAMANI SHETTY,Karnataka Rashtra Samithi
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/DEVAR-2024-3247.jpg,lost,1177,-821442,DEVARAJ CORONA WARRIOR,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GNV-2024-20240409043944.jpg,lost,1207,-821412,G.N. VENKATESH B.A.L.L.B,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/NARAS-2024-3761.jpg,lost,1218,-821401,V.N. NARASIMHAMURTHY VADIGERE,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MOHIT-2024-3149.jpg,lost,1229,-821390,MOHITH NARASIMHAMURTHY,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/CHAND-2024-2750.jpg,lost,1282,-821337,CHANDRASHEKAR. H.C,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MAHES-2024-5372.jpg,lost,1009,-712452,MAHESH ASHOK KASAR,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MOHAN-2024-4396.jpg,lost,946,-712515,MOHAN GURAPPA MOTANNAVAR,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KUMAR-2024-4800.jpg,lost,941,-712520,KUMAR SAMBHAJI DONGARE,Karnataka Rashtra Samithi
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/PAVAN-2024-6233.jpg,lost,666,-712795,PAVANKUMAR BABURAV MALAGE,Bahujan Bharat Party
Karnataka,Dakshina Kannada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RPADM-2024-20240404112036.jpg,lost,614924,-149208,PADMARAJ.R.POOJARY,Indian National Congress
Karnataka,Dakshina Kannada,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/CAPTA-2024-20240408115528.jpg,won,764132,+ 149208,CAPTAIN BRIJESH CHOWTA,Bharatiya Janata Party
Karnataka,Chitradurga,img/nota.jpg,,3190,-681700,NOTA,None of the Above
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BTR-2024-20240408080915.jpg,lost,720,-684170,B.T. RAMASUBBAIAH,Indian Movement Party
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/AMRUT-2024-4225.jpg,lost,834,-684056,AMRUTH RAJA.,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MPDAR-2024-4213.jpg,lost,992,-683898,DR M.P. DARAKESWARAIAH,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SUJAT-2024-20240408061439.jpg,lost,1014,-683876,SUJATHA .D.,Socialist Unity Centre Of India (COMMUNIST)
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHABA-2024-3294.jpg,lost,1018,-683872,SHABAREESH.,Karunada Sevakara Party
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/TULAS-2024-4038.jpg,lost,1082,-683808,TULASI.H,Independent
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BSREE-2024-20240418123945.jpg,lost,631853,-98992,B. SREERAMULU,Bharatiya Janata Party
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SUDHA-2024-20240408061852.jpg,lost,1211,-683679,SUDHAKARA .R,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KNAR-2024-3276.jpg,lost,1397,-683493,K  NARASHIMAMURTHY,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/NAGAR-2024-20240408061803.jpg,lost,1679,-683211,NAGARAJAPPA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BHASK-2024-20240408101843.jpg,lost,1367,-821252,BHASKAR ANKALAMADUGU SHIVAREDDY,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMES-2024-4174.jpg,lost,2206,-682684,RAMESH NAIK .T.,Uttama Prajaakeeya Party
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BHUTH-2024-4127.jpg,lost,2397,-682493,BHUTHARAJA. V.S.,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MANJU-2024-4203.jpg,lost,2676,-682214,MANJUNATHA SWAMY T,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BVEN-2024-20240404064609.jpg,lost,4201,-680689,"B. VENKATESHA, SHILPI",Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SRINI-2024-20240408061949.jpg,lost,4548,-680342,SRINIVASAPURADA SRINIVASABABU PAVAGADA,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/NARAS-2024-20240408061535.jpg,lost,4950,-679940,NARASIMHARAJU. C.N.,Karnataka Rashtra Samithi
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ASHOK-2024-2856.jpg,lost,7705,-677185,ASHOKA CHAKRAVARTHI,Bahujan Samaj Party
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BNCHA-2024-4068.jpg,lost,636769,-48121,B.N.CHANDRAPPA,Indian National Congress
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GOVIN-2024-20240408061501.jpg,won,684890,+ 48121,GOVIND MAKTHAPPA KARJOL,Bharatiya Janata Party
Karnataka,Chikkodi,img/nota.jpg,,2608,-710853,NOTA,None of the Above
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/JITEN-2024-5402.jpg,lost,457,-713004,JITENDRA SUBHASH NERLE,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GAJAN-2024-5365.jpg,lost,600,-712861,GAJANAN L. PUJARI,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BHIMA-2024-5031.jpg,lost,619,-712842,BHIMASEN DATTU SANADI,Independent
Karnataka,Chikkodi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KADAY-2024-5028.jpg,lost,647,-712814,DR|| KADAYYA HIREMATH (SWAMIJI),Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAGHU-2024-3327.jpg,lost,2337,-682553,RAGHU KUMAR .S,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GNRAV-2024-20240408105535.jpg,lost,1465,-821154,G N RAVI,Independent
Karnataka,Chitradurga,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GANES-2024-3941.jpg,lost,1093,-683797,GANESH.,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/DSUDH-2024-3224.jpg,lost,1689,-820930,D. SUDHAKARA,Independent
Karnataka,Bijapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMES-2024-4691.jpg,won,672781,+ 77229,RAMESH JIGAJINAGI,Bharatiya Janata Party
Karnataka,Bidar,img/nota.jpg,,4686,-661631,NOTA,None of the Above
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMCH-2024-20240420045826.jpg,lost,472,-665845,RAMCHANDRA NARAYAN KACHAVE,Kranti Kari Jai Hind Sena
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMES-2024-20240422071609.jpg,lost,472,-665845,RAMESH J CHAVAN,Karnataka Rashtra Samithi
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GOPAL-2024-20240422071904.jpg,lost,767,-665550,GOPAL M.P. GARAMPALLI,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MAHES-2024-20240423021221.jpg,lost,981,-665336,MAHESH GORNALKAR,Republican Party of India (A)
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/WASEE-2024-20240420050244.jpg,lost,1170,-665147,WASEEMUDDIN,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BALBH-2024-5009.jpg,lost,1470,-664847,BALBHEEM UNNE,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/JAIRA-2024-4731.jpg,lost,1493,-664824,JAIRAJ KASHAPPA BUKKA ADVOCATE,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MOHDS-2024-4752.jpg,lost,1694,-664623,MOHD. SHAFEEQ UR RAHAMAN,All India Ulama Congress
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RIYAZ-2024-4510.jpg,lost,1711,-664606,RIYAZ AHMED,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMVI-2024-20240422073752.jpg,lost,2694,-663623,RAMVILAS RAMULALJI NAVANDAR,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SHIVR-2024-20240422074432.jpg,lost,3079,-663238,SHIVRAJ ADIVEPPA SATWAR,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ROPH-2024-5358.jpg,lost,3104,-663213,SRI ROPH ABDUL GANI,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/DRDI-2024-20240422073227.jpg,lost,4116,-662201,DR. DINKAR MORE,Independent
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/PUTAR-2024-20240422065843.jpg,lost,4554,-661763,PUTARAJ,Bahujan Samaj Party
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/AMBAD-2024-20240423021122.jpg,lost,5302,-661015,AMBADAS SOPANRAO HULSURE,Bahujan Bharat Party
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/BHAGW-2024-20240423020605.jpg,lost,537442,-128875,BHAGWANTH KHUBA,Bharatiya Janata Party
Karnataka,Bidar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SAGAR-2024-20240420045508.jpg,won,666317,+ 128875,SAGAR ESHWAR KHANDRE,Indian National Congress
Karnataka,Bellary,img/nota.jpg,,7889,-722956,NOTA,None of the Above
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GSWAM-2024-5963.jpg,lost,944,-729901,G. SWAMY,Navabharath Sena
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ARUN-2024-20240423115235.jpg,lost,1282,-729563,ARUN.S.HIREHAL,Independent
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/ADEV-2024-4374.jpg,lost,1741,-729104,A. DEVADAS,Socialist Unity Centre Of India (COMMUNIST)
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VEERE-2024-20240420072221.jpg,lost,1870,-728975,VEERESH,Independent
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/YPAM-2024-5005.jpg,lost,2460,-728385,CONDUCTOR PAMPAPATHI,Independent
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/CCHA-2024-20240423121622.jpg,lost,3797,-727048,C. CHANNAVEERA,Karnataka Rashtra Samithi
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/SUDHA-2024-20240402045116.jpg,lost,1591,-821028,SUDHAKAR. N,Independent
Karnataka,Bijapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/HANAM-2024-4415.jpg,lost,595552,-77229,RAJU ALAGUR.,Indian National Congress
Karnataka,Bijapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/GANAP-2024-4422.jpg,lost,7691,-665090,GANAPATI  RATHOD (HANJAGI),Karnataka Rashtra Samithi
Karnataka,Bellary,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MANJA-2024-4996.jpg,lost,1322,-729523,MANJUNATHA GOSAL,Prahar Janshakti Party
Karnataka,Bijapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAMJI-2024-6403.jpg,lost,2426,-670355,RAMJI YAMANAPPA BUDDHAPRIYA,Naki Bharatiya Ekta Party
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VENKA-2024-3957.jpg,lost,2020,-820599,VENKATESHMURTHY.V,Uttama Prajaakeeya Party
Karnataka,Bijapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/1713275885TarabaiBhovi.jpg,lost,4353,-668428,BHOVI TARABAI,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/VALAS-2024-20240405112040.jpg,lost,2162,-820457,VALASAPALLI UTAPPA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/KALAV-2024-2843.jpg,lost,2744,-819875,KALAVATHI. N,Socialist Unity Centre Of India (COMMUNIST)
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/RAJAN-2024-2631.jpg,lost,3764,-818855,RAJANNA,Independent
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MAHAD-2024-20240408102037.jpg,lost,4440,-818179,MAHADEV. P,Bahujan Samaj Party
Karnataka,Chikkballapur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S10/MUNIV-2024-3165.jpg,lost,4557,-818062,MUNIVENKATAPPA M.P,Communist Party of India  (Marxist)
